recordID,species,year,eventDate,decimalLatitude,decimalLongitude,countryCode,stateProvince,locality,dataset
8.09985121e-299,Cerdocyon thous,2015,2015-09-08T00:00:00Z,3.347617,-76.571925,CO,Valle del Cauca,"Corregimiento Pance, cuenca río Pance, Ecoparque Río Pance",occurrencePoints_GBIF
1.8866170433e-297,Cerdocyon thous,2015,2015-09-08T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.8884867063e-297,Cerdocyon thous,2015,2015-09-09T00:00:00Z,-16.42631,-56.670027,BR,NA,Brazil - Northern Pantanal,occurrencePoints_GBIF
1.8898913503e-297,Cerdocyon thous,2015,2015-09-10T00:00:00Z,-16.372429,-56.629279,BR,NA,Brazil - Northern Pantanal,occurrencePoints_GBIF
1.8866171165e-297,Cerdocyon thous,2015,2015-09-10T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.6758201806e-297,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.688454,-71.446068,CO,Meta,Vereda Rubiales,occurrencePoints_GBIF
1.675818121e-298,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.717177,-71.465794,CO,Meta,Vereda Rubiales,occurrencePoints_GBIF
1.675818707e-298,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.812518,-71.377434,CO,Meta,Vereda Rubiales,occurrencePoints_GBIF
1.675814485e-298,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.822437,-71.442874,CO,Meta,Vereda Rubiales,occurrencePoints_GBIF
1.67581708e-299,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.835982,-71.543534,CO,Meta,Vereda Puerto Triunfo,occurrencePoints_GBIF
1.67581412e-299,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.837732,-71.511235,CO,Meta,Vereda Rubiales,occurrencePoints_GBIF
1.675816961e-298,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.841566,-71.494265,CO,Meta,Vereda Rubiales,occurrencePoints_GBIF
1.6758183333e-297,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.851341,-71.406909,CO,Meta,Vereda Santa Helena,occurrencePoints_GBIF
1.6758142850000001e-298,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.852491,-71.41922199999999,CO,Meta,Vereda Santa Helena,occurrencePoints_GBIF
1.675818872e-298,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.864966,-71.529107,CO,Meta,Vereda Santa Helena,occurrencePoints_GBIF
1.67581411e-299,Cerdocyon thous,2015,2015-09-11T00:00:00Z,3.903796,-71.501088,CO,Meta,Vereda Santa Helena,occurrencePoints_GBIF
1.8866160102e-297,Cerdocyon thous,2015,2015-09-12T00:00:00Z,7.071390000000001,-75.70037,CO,Antioquia,La Cascarela,occurrencePoints_GBIF
1.886616969e-298,Cerdocyon thous,2015,2015-09-12T00:00:00Z,7.108160000000001,-75.67581000000001,CO,Antioquia,San Juan de Rodas,occurrencePoints_GBIF
1.5439175913e-297,Cerdocyon thous,2015,2015-09-12T02:37:00Z,-31.891917,-58.244713,AR,Entre Ríos,NA,occurrencePoints_GBIF
1.886617118e-298,Cerdocyon thous,2015,2015-09-13T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.959807178e-298,Cerdocyon thous,2015,2015-09-14T01:49:00Z,-16.475095,-56.690766000000004,BR,Mato Grosso,NA,occurrencePoints_GBIF
1.5170229290000001e-298,Cerdocyon thous,2015,2015-09-14T06:49:00Z,-16.452015,-56.659177,BR,Mato Grosso,NA,occurrencePoints_GBIF
1.886617035e-298,Cerdocyon thous,2015,2015-09-15T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.8866170774e-297,Cerdocyon thous,2015,2015-09-16T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.8866170305e-297,Cerdocyon thous,2015,2015-09-16T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.886617078e-298,Cerdocyon thous,2015,2015-09-17T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.8866170295e-297,Cerdocyon thous,2015,2015-09-17T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.886617084e-298,Cerdocyon thous,2015,2015-09-18T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.886616799e-298,Cerdocyon thous,2015,2015-09-19T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.886617086e-298,Cerdocyon thous,2015,2015-09-20T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.8866168017e-297,Cerdocyon thous,2015,2015-09-20T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.8866167924e-297,Cerdocyon thous,2015,2015-09-21T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.88661708e-299,Cerdocyon thous,2015,2015-09-22T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.8866167933000002e-297,Cerdocyon thous,2015,2015-09-22T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.8866167474e-297,Cerdocyon thous,2015,2015-09-24T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.282624365e-298,Cerdocyon thous,2015,2015-09-24T14:40:00Z,-28.015908999999997,-58.02854000000001,AR,Corrientes,NA,occurrencePoints_GBIF
1.8866170883e-297,Cerdocyon thous,2015,2015-09-25T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.8866170923e-297,Cerdocyon thous,2015,2015-09-27T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.886616763e-298,Cerdocyon thous,2015,2015-09-27T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.289063424e-298,Cerdocyon thous,2015,2015-09-27T07:23:00Z,-30.09641,-61.140755,AR,Santa Fe,NA,occurrencePoints_GBIF
1.8866167607e-297,Cerdocyon thous,2015,2015-09-28T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.886617099e-298,Cerdocyon thous,2015,2015-09-29T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.2833357527e-297,Cerdocyon thous,2015,2015-09-30T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.8866170967e-297,Cerdocyon thous,2015,2015-09-30T00:00:00Z,7.028110000000001,-75.71819,CO,Antioquia,Paloblanco,occurrencePoints_GBIF
1.8866167627e-297,Cerdocyon thous,2015,2015-09-30T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.886616734e-298,Cerdocyon thous,2015,2015-10-01T00:00:00Z,7.1559800000000005,-75.69647,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.8866165725e-297,Cerdocyon thous,2015,2015-10-08T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
6.07525224e-299,Cerdocyon thous,2015,2015-10-09T00:00:00Z,4.728028,-73.30413899999999,CO,Cundinamarca,"Vereda Santa lucia, Tunel de Fuga",occurrencePoints_GBIF
1.8898330856e-297,Cerdocyon thous,2015,2015-10-11T00:00:00Z,-22.332094,-44.637902,BR,NA,Brazil - Itatiaia NP,occurrencePoints_GBIF
1.8866172864e-297,Cerdocyon thous,2015,2015-10-11T00:00:00Z,7.113530000000001,-75.68438,CO,Antioquia,San Juan de Rodas,occurrencePoints_GBIF
1.104864252e-298,Cerdocyon thous,2015,2015-10-15T00:00:00Z,-31.868972,-58.213865,AR,Entre Ríos,NA,occurrencePoints_GBIF
1.1044995525000001e-297,Cerdocyon thous,2015,2015-10-15T00:00:00Z,-31.868094,-58.223698,AR,Entre Ríos,NA,occurrencePoints_GBIF
9.907682174e-298,Cerdocyon thous,2015,2015-10-15T00:00:00Z,-31.867202,-58.211122,AR,Entre Ríos,NA,occurrencePoints_GBIF
1.104499974e-298,Cerdocyon thous,2015,2015-10-15T00:00:00Z,-31.863052,-58.259477999999994,AR,Entre Ríos,NA,occurrencePoints_GBIF
1.1062318983e-297,Cerdocyon thous,2015,2015-10-16T00:00:00Z,-31.864628999999997,-58.234708999999995,AR,Entre Ríos,NA,occurrencePoints_GBIF
9.850661707e-298,Cerdocyon thous,2015,2015-10-16T00:00:00Z,9.641240000000002,-73.49555000000001,CO,Cesar,Loma de perros,occurrencePoints_GBIF
8.18174583e-299,Cerdocyon thous,2015,2015-10-17T00:00:00Z,5.170209,-74.81193499999999,CO,Tolima,Hacienda El Tambor,occurrencePoints_GBIF
1.8866165794e-297,Cerdocyon thous,2015,2015-10-17T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
8.245001055e-298,Cerdocyon thous,2015,2015-10-17T12:39:00Z,-28.020557,-58.041630000000005,AR,Corrientes,NA,occurrencePoints_GBIF
9.850662433e-298,Cerdocyon thous,2015,2015-10-18T00:00:00Z,9.69219,-73.44991,CO,Cesar,Maracas-Tucuy,occurrencePoints_GBIF
9.850662344e-298,Cerdocyon thous,2015,2015-10-18T00:00:00Z,9.69263,-73.45042000000001,CO,Cesar,Maracas-Tucuy,occurrencePoints_GBIF
9.850662744e-298,Cerdocyon thous,2015,2015-10-19T00:00:00Z,9.69193,-73.44991,CO,Cesar,Maracas-Tucuy,occurrencePoints_GBIF
8.18174587e-299,Cerdocyon thous,2015,2015-10-20T00:00:00Z,5.170209,-74.81193499999999,CO,Tolima,Hacienda El Tambor,occurrencePoints_GBIF
9.850663693e-298,Cerdocyon thous,2015,2015-10-21T00:00:00Z,9.71296,-73.45437000000001,CO,Cesar,Bajo inundable,occurrencePoints_GBIF
9.850664824e-298,Cerdocyon thous,2015,2015-10-23T00:00:00Z,9.661790000000002,-73.48538,CO,Cesar,Botadero occidental,occurrencePoints_GBIF
1.1280525254000001e-297,Cerdocyon thous,2015,2015-10-24T00:00:00Z,-20.096507,-55.963902999999995,BR,Mato Grosso do Sul,NA,occurrencePoints_GBIF
1.8866166056e-297,Cerdocyon thous,2015,2015-10-24T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
9.850665857e-298,Cerdocyon thous,2015,2015-10-26T00:00:00Z,9.65721,-73.46233000000001,CO,Cesar,Botadero oriental,occurrencePoints_GBIF
1.8866165937e-297,Cerdocyon thous,2015,2015-10-27T00:00:00Z,7.182390000000001,-75.69838,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
9.8506659e-300,Cerdocyon thous,2015,2015-10-27T00:00:00Z,9.70966,-73.49084,CO,Cesar,Caimancito,occurrencePoints_GBIF
9.85066647e-299,Cerdocyon thous,2015,2015-10-28T00:00:00Z,9.64475,-73.47336,CO,Cesar,Botadero sur,occurrencePoints_GBIF
8.181735993e-298,Cerdocyon thous,2015,2015-10-29T00:00:00Z,5.169258,-74.80298599999999,CO,Tolima,Hacienda El Tambor,occurrencePoints_GBIF
8.181736823e-298,Cerdocyon thous,2015,2015-10-30T00:00:00Z,5.161934,-74.816226,CO,Tolima,Hacienda El Tambor,occurrencePoints_GBIF
8.18174619e-299,Cerdocyon thous,2015,2015-10-30T00:00:00Z,5.170209,-74.81193499999999,CO,Tolima,Hacienda El Tambor,occurrencePoints_GBIF
1.886616604e-298,Cerdocyon thous,2015,2015-10-30T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.88661731e-299,Cerdocyon thous,2015,2015-11-02T00:00:00Z,7.113530000000001,-75.68438,CO,Antioquia,San Juan de Rodas,occurrencePoints_GBIF
1.5043604353e-297,Cerdocyon thous,2015,2015-11-02T14:13:00Z,-31.885162,-58.254444,AR,Entre Ríos,NA,occurrencePoints_GBIF
1.88661657e-299,Cerdocyon thous,2015,2015-11-04T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
8.181747065e-298,Cerdocyon thous,2015,2015-11-07T00:00:00Z,5.184521,-74.788856,CO,Tolima,Hacienda El Tambor,occurrencePoints_GBIF
1.886616569e-298,Cerdocyon thous,2015,2015-11-07T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.283335424e-298,Cerdocyon thous,2015,2015-11-09T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.8866166076e-297,Cerdocyon thous,2015,2015-11-10T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.886616606e-298,Cerdocyon thous,2015,2015-11-12T00:00:00Z,7.15608,-75.69612000000001,CO,Antioquia,Los Galgos,occurrencePoints_GBIF
1.2833353026e-297,Cerdocyon thous,2015,2015-11-14T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833355674e-297,Cerdocyon thous,2015,2015-11-14T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.540779432e-298,Cerdocyon thous,2015,2015-11-14T00:00:00Z,4.527360000000001,-75.63844,CO,Quindío,Ubaque,occurrencePoints_GBIF
1.28333544e-299,Cerdocyon thous,2015,2015-11-16T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
8.181746794e-298,Cerdocyon thous,2015,2015-11-21T00:00:00Z,5.170209,-74.81193499999999,CO,Tolima,Hacienda El Tambor,occurrencePoints_GBIF
1.283335433e-298,Cerdocyon thous,2015,2015-11-24T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.405364384e-298,Cerdocyon thous,2015,2015-11-30T00:00:00Z,-16.387764,-56.590174,BR,NA,Brazil - Northern Pantanal,occurrencePoints_GBIF
9.037042963e-298,Cerdocyon thous,2015,2015-12-02T00:00:00Z,11.029472,-73.614806,CO,La Guajira,Las Margaritas,occurrencePoints_GBIF
9.037042286e-298,Cerdocyon thous,2015,2015-12-02T00:00:00Z,11.140056,-73.350139,CO,La Guajira,Buen Ejemplo,occurrencePoints_GBIF
1.2833353e-300,Cerdocyon thous,2015,2015-12-11T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.5407800724e-297,Cerdocyon thous,2015,2015-12-16T00:00:00Z,5.843190000000001,-68.75574,CO,Vichada,Finca Anakay,occurrencePoints_GBIF
1.2833352903e-297,Cerdocyon thous,2015,2015-12-19T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.283335405e-298,Cerdocyon thous,2015,2015-12-21T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
9.344390174e-298,Cerdocyon thous,2015,2015-12-21T00:00:00Z,-15.858975999999998,-52.25338000000001,BR,Mato Grosso,NA,occurrencePoints_GBIF
1.5407798060000001e-298,Cerdocyon thous,2015,2015-12-28T00:00:00Z,5.800230000000001,-68.22459,CO,Vichada,Finca Mi Familia,occurrencePoints_GBIF
1.9261127785e-297,Cerdocyon thous,2016,2016-01-01T00:00:00Z,9.085693,-74.665362,CO,Bolívar,NA,occurrencePoints_GBIF
1.926112838e-298,Cerdocyon thous,2016,2016-01-01T00:00:00Z,9.174449,-74.670329,CO,Bolívar,NA,occurrencePoints_GBIF
1.926112818e-298,Cerdocyon thous,2016,2016-01-01T00:00:00Z,9.188162,-74.73449699999999,CO,Bolívar,NA,occurrencePoints_GBIF
1.8698685287e-297,Cerdocyon thous,2016,2016-01-01T07:18:00Z,-20.48427,-56.606803,BR,Mato Grosso do Sul,NA,occurrencePoints_GBIF
1.2665326997e-297,Cerdocyon thous,2016,2016-01-16T03:07:00Z,5.618735,-75.835545,CO,Antioquia,NA,occurrencePoints_GBIF
1.540776745e-298,Cerdocyon thous,2016,2016-01-17T00:00:00Z,6.00065,-67.42154000000001,CO,Vichada,Isla Santa Elena,occurrencePoints_GBIF
1.878876743e-298,Cerdocyon thous,2016,2016-01-24T00:00:00Z,6.084890000000001,-67.73356000000001,CO,Vichada,NA,occurrencePoints_GBIF
1.5407774237e-297,Cerdocyon thous,2016,2016-01-25T00:00:00Z,8.87218,-75.87877,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.540777438e-298,Cerdocyon thous,2016,2016-01-26T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.5407774375000002e-297,Cerdocyon thous,2016,2016-01-27T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.8788767427000002e-297,Cerdocyon thous,2016,2016-01-29T00:00:00Z,6.0906400000000005,-67.87933000000001,CO,Vichada,NA,occurrencePoints_GBIF
1.540783264e-298,Cerdocyon thous,2016,2016-02-03T00:00:00Z,6.631970000000001,-74.12711,CO,Santander,"10.6 km SE del Río Magdalena, vereda Riveras Del San, municipio Cimitarra, departamento Santander, Colombia",occurrencePoints_GBIF
1.540777436e-298,Cerdocyon thous,2016,2016-02-05T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.540782798e-298,Cerdocyon thous,2016,2016-02-06T00:00:00Z,6.63297,-74.10117000000001,CO,Santander,"12.06 km SE del Río Magdalena, vereda Carare, municipio Cimitarra, departamento Santander, Colombia",occurrencePoints_GBIF
1.5407774355e-297,Cerdocyon thous,2016,2016-02-07T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.5303314664e-297,Cerdocyon thous,2016,2016-02-09T00:00:00Z,-16.342257,-56.642731999999995,BR,Mato Grosso,NA,occurrencePoints_GBIF
1.5407774454e-297,Cerdocyon thous,2016,2016-02-09T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.5407774444000002e-297,Cerdocyon thous,2016,2016-02-15T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.540777444e-298,Cerdocyon thous,2016,2016-02-16T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.283335127e-298,Cerdocyon thous,2016,2016-02-21T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.540777442e-298,Cerdocyon thous,2016,2016-02-21T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.54077742e-299,Cerdocyon thous,2016,2016-02-22T00:00:00Z,8.86058,-75.8802,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.28333564e-299,Cerdocyon thous,2016,2016-02-25T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.540777382e-298,Cerdocyon thous,2016,2016-02-26T00:00:00Z,8.86105,-75.87598000000001,CO,Córdoba,"Plantación de Palma, corregimiento El Vidrial",occurrencePoints_GBIF
1.283335143e-298,Cerdocyon thous,2016,2016-02-27T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.283335212e-298,Cerdocyon thous,2016,2016-03-07T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.283335652e-298,Cerdocyon thous,2016,2016-03-08T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833353303e-297,Cerdocyon thous,2016,2016-03-09T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833352814e-297,Cerdocyon thous,2016,2016-03-14T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.686750142e-298,Cerdocyon thous,2016,2016-03-15T00:00:00Z,7.066777999999999,-73.513639,CO,Santander,"La Putana, Quebrada Aguamieluda",occurrencePoints_GBIF
1.2833354573e-297,Cerdocyon thous,2016,2016-03-16T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.6867501454e-297,Cerdocyon thous,2016,2016-03-16T00:00:00Z,7.024833,-73.44666699999999,CO,Santander,"La Putana, Quebrada Aguamieluda",occurrencePoints_GBIF
1.283335351e-298,Cerdocyon thous,2016,2016-03-17T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833351934e-297,Cerdocyon thous,2016,2016-03-18T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833352893e-297,Cerdocyon thous,2016,2016-03-19T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.283335392e-298,Cerdocyon thous,2016,2016-03-20T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.283335766e-298,Cerdocyon thous,2016,2016-03-20T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833352186e-297,Cerdocyon thous,2016,2016-03-21T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833357120000001e-298,Cerdocyon thous,2016,2016-03-23T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833352685e-297,Cerdocyon thous,2016,2016-03-25T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.6867501864e-297,Cerdocyon thous,2016,2016-03-26T00:00:00Z,7.066027999999999,-73.51477799999999,CO,Santander,"La Putana, Quebrada La Putana",occurrencePoints_GBIF
1.283335196e-298,Cerdocyon thous,2016,2016-03-29T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833358060000001e-298,Cerdocyon thous,2016,2016-03-30T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2666079207000001e-297,Cerdocyon thous,2016,2016-03-31T08:21:00Z,-25.381524,-49.029105,BR,Paraná,NA,occurrencePoints_GBIF
1.2833353066e-297,Cerdocyon thous,2016,2016-04-15T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.283335814e-298,Cerdocyon thous,2016,2016-04-15T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833351366e-297,Cerdocyon thous,2016,2016-04-16T00:00:00Z,-32.192251,-53.752719,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.6867505090000001e-298,Cerdocyon thous,2016,2016-04-18T00:00:00Z,7.001250000000001,-73.415722,CO,Santander,"Sogamoso, Quebrada La Maquina - Quebrada Resumidero",occurrencePoints_GBIF
1.1126207333e-297,Cerdocyon thous,2016,2016-04-22T00:00:00Z,6.338671,-75.530958,CO,Antioquia,NA,occurrencePoints_GBIF
1.1081382926e-297,Cerdocyon thous,2016,2016-04-23T00:00:00Z,-22.939717,-46.729907,BR,São Paulo,NA,occurrencePoints_GBIF
1.2833351786e-297,Cerdocyon thous,2016,2016-04-26T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.5407800750000001e-298,Cerdocyon thous,2016,2016-04-29T00:00:00Z,5.762180000000001,-69.05753,CO,Vichada,Finca La Florida,occurrencePoints_GBIF
1.3962973153e-297,Cerdocyon thous,2016,2016-05-01T17:12:00Z,-31.864514999999997,-58.259091,AR,Entre Ríos,NA,occurrencePoints_GBIF
1.283335801e-298,Cerdocyon thous,2016,2016-05-06T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.88783005e-299,Cerdocyon thous,2016,2016-05-12T00:00:00Z,7.111097999999999,-75.67882399999999,CO,Antioquia,Zona de préstamo número 4,occurrencePoints_GBIF
1.540781223e-298,Cerdocyon thous,2016,2016-05-16T00:00:00Z,4.820690000000001,-74.03024,CO,"Bogotá, D.C.","Bogotá, D.C.",occurrencePoints_GBIF
1.255285422e-298,Cerdocyon thous,2016,2016-05-21T12:19:00Z,-27.415982999999997,-49.832128,BR,Santa Catarina,NA,occurrencePoints_GBIF
9.850404185e-298,Cerdocyon thous,2016,2016-05-22T00:00:00Z,-28.487157999999997,-57.160991,AR,Corrientes,NA,occurrencePoints_GBIF
1.283335295e-298,Cerdocyon thous,2016,2016-05-27T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.8878300090000001e-298,Cerdocyon thous,2016,2016-05-31T00:00:00Z,7.111580999999999,-75.67997199999999,CO,Antioquia,Zona de préstamo número 4,occurrencePoints_GBIF
1.2833351717e-297,Cerdocyon thous,2016,2016-06-01T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833352957e-297,Cerdocyon thous,2016,2016-06-05T00:00:00Z,-32.134864,-53.752056,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833357957000001e-297,Cerdocyon thous,2016,2016-06-05T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833357784000001e-297,Cerdocyon thous,2016,2016-06-10T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.686747749e-298,Cerdocyon thous,2016,2016-06-10T00:00:00Z,7.068582999999999,-73.51725,CO,Santander,"La Putana, Quebrada La Putana",occurrencePoints_GBIF
1.2833354123e-297,Cerdocyon thous,2016,2016-06-11T00:00:00Z,-32.192251,-53.752719,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.283335759e-298,Cerdocyon thous,2016,2016-06-11T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
7.201410603e-298,Cerdocyon thous,2016,2016-06-12T16:02:04Z,-31.873220000000003,-58.233203,AR,Entre Ríos,NA,occurrencePoints_GBIF
1.283335735e-298,Cerdocyon thous,2016,2016-06-14T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
1.2833356406e-297,Cerdocyon thous,2016,2016-06-16T00:00:00Z,-32.111934,-53.771529,UY,Cerro Largo,Paso Centurión,occurrencePoints_GBIF
